,timestamp,accelX,accelY,accelZ,gyroX,gyroY,gyroZ,compassX,compassY,compassZ,fusionPoseX,fusionPoseY,fusionPoseZ,tiltHeading,pressure,temperature,humidity,dt
478,2023-04-24T23:21:59.757Z,0.0492879971861839,0.1146799996495246,0.9886879920959472,0.0079059563577175,0.0015990976244211,-0.0018970891833305,-57.90621566772461,32.1867561340332,83.70488739013672,0.3426940441131592,-0.031537938863039,-3.088627815246582,-2.7965967655181885,1006.623779296875,42.7011604309082,16.4228458404541,23.985
480,2023-04-24T23:21:59.857Z,0.0507519990205764,0.1202920004725456,0.9882000088691713,0.016181468963623,0.0015722215175628,-0.0066699981689453,-57.953372955322266,32.259403228759766,83.64910888671875,0.3399557471275329,-0.0321805365383625,-3.0835561752319336,-2.803366184234619,1006.6162109375,42.53725051879883,16.100629806518555,24.085
482,2023-04-24T23:21:59.957Z,0.0487999990582466,0.1158999949693679,0.9891759753227234,0.0117053166031837,0.0012454986572265,-0.0038552060723304,-57.9463005065918,32.390323638916016,83.75289154052734,0.3367283642292022,-0.0329053439199924,-3.0781688690185547,-2.7952380180358887,1006.6005859375,42.53725051879883,16.400012969970703,24.185
484,2023-04-24T23:22:00.057Z,0.0502640008926391,0.1210239976644516,0.9877119660377502,0.0127097852528095,0.0012245662510395,-0.0070937052369117,-57.94623947143555,32.50065994262695,83.71831512451172,0.3337778151035309,-0.0334971062839031,-3.073301315307617,-2.800842761993408,1006.596435546875,42.48261642456055,16.209726333618164,24.285
486,2023-04-24T23:22:00.157Z,0.0487999990582466,0.1168759986758232,0.9869799613952636,0.0154991708695888,0.0018045846372842,-0.0021696910262107,-57.91819381713867,32.4769287109375,83.79145050048828,0.3310573995113373,-0.0341597758233547,-3.067945718765259,-2.795523166656494,1006.58203125,42.48261642456055,16.15644645690918,24.385
488,2023-04-24T23:22:00.257Z,0.0505079999566078,0.1166319996118545,0.987223982810974,0.0113347917795181,0.0002727583050727,-0.0042353272438049,-57.78935623168945,32.4299430847168,83.76036071777344,0.3279862403869629,-0.0349004492163658,-3.062946319580078,-2.795861005783081,1006.5693359375,42.55546188354492,16.435531616210938,24.485
490,2023-04-24T23:22:00.358Z,0.0505079999566078,0.1210239976644516,0.9864919781684875,0.0132463835179805,0.0008687730878591,-0.0050650388002395,-57.815086364746094,32.42595291137695,83.66828918457031,0.3252497315406799,-0.0355053357779979,-3.058212757110596,-2.801453828811645,1006.5478515625,42.55546188354492,16.174205780029297,24.586
492,2023-04-24T23:22:00.458Z,0.0497759990394115,0.1156559959053993,0.9874680042266846,0.0019126757979393,0.0002535730600357,-0.00467961281538,-57.77967071533203,32.568363189697266,83.7766342163086,0.3213430643081665,-0.0361671857535839,-3.053373336791992,-2.792319774627685,1006.539306640625,42.55546188354492,16.275691986083984,24.686
494,2023-04-24T23:22:00.558Z,0.0505079999566078,0.1207799986004829,0.9877119660377502,0.0129916071891784,0.0011502094566822,-0.0018982663750648,-57.717735290527344,32.60388946533203,83.85211181640625,0.3186895847320556,-0.0367917232215404,-3.0484602451324463,-2.798290491104126,1006.527099609375,42.48261642456055,16.46343994140625,24.786
496,2023-04-24T23:22:00.658Z,0.0502640008926391,0.1185839995741844,0.9877119660377502,0.012773260474205,0.0008305795490741,-0.0072717517614364,-57.68498992919922,32.4979133605957,83.78649139404297,0.3160411417484283,-0.037257008254528,-3.0441229343414307,-2.7966537475585938,1006.530517578125,42.55546188354492,16.174205780029297,24.886
498,2023-04-24T23:22:00.759Z,0.0490439981222152,0.1212679967284202,0.9891759753227234,0.0143603794276714,0.0020178165286779,-0.0032456442713737,-57.62519073486328,32.553131103515625,83.89359283447266,0.3136285543441772,-0.0376767851412296,-3.0394885540008545,-2.7983412742614746,1006.527587890625,42.55546188354492,16.298526763916016,24.987
500,2023-04-24T23:22:00.859Z,0.0490439981222152,0.1161440014839172,0.987223982810974,0.0111160352826118,0.0007827077060937,-0.0040919929742813,-57.638954162597656,32.5133056640625,83.7664794921875,0.3108537197113037,-0.0381881035864353,-3.034951448440552,-2.792675495147705,1006.528076171875,42.519039154052734,16.344194412231445,25.087
502,2023-04-24T23:22:00.959Z,0.0514839999377727,0.1166319996118545,0.9877119660377502,0.0070253200829029,0.0013701524585485,-0.0046238154172897,-57.64996337890625,32.627044677734375,83.72638702392578,0.3077451586723327,-0.0386503115296363,-3.0305395126342773,-2.792638063430786,1006.52978515625,42.591888427734375,16.194503784179688,25.187
504,2023-04-24T23:22:01.060Z,0.0505079999566078,0.1212679967284202,0.9877119660377502,0.0162165202200412,0.0025483202189207,-0.0033449083566665,-57.529972076416016,32.51083755493164,83.57111358642578,0.3056862354278564,-0.0389758050441741,-3.0261778831481934,-2.798697233200073,1006.531982421875,42.53725051879883,16.66133689880371,25.288
506,2023-04-24T23:22:01.160Z,0.0500199981033802,0.1163880005478859,0.9874680042266846,0.0150430798530578,0.0001030974090099,-0.0056910887360572,-57.51237869262695,32.47386932373047,83.54769134521484,0.3034553229808807,-0.0394570939242839,-3.022075653076172,-2.792844533920288,1006.538330078125,42.591888427734375,16.298526763916016,25.388
508,2023-04-24T23:22:01.260Z,0.0507519990205764,0.1183400005102157,0.9860039949417114,0.0105860605835914,-0.0004992336034774,-0.0046945437788963,-57.459102630615234,32.3882942199707,83.38335418701172,0.3008757829666137,-0.0400059297680854,-3.018053770065308,-2.7964558601379395,1006.549560546875,42.57367706298828,16.235097885131836,25.488
510,2023-04-24T23:22:01.360Z,0.0500199981033802,0.1178519949316978,0.9869799613952636,0.0104081407189369,0.001611253246665,-0.0022132471203804,-57.55648422241211,32.38143539428711,83.5766830444336,0.2983022332191467,-0.040392018854618,-3.013812303543091,-2.796342134475708,1006.56103515625,42.50082778930664,16.372102737426758,25.588
512,2023-04-24T23:22:01.460Z,0.0495319999754428,0.1200480014085769,0.9889319539070128,0.0144374072551727,0.000382974743843,-0.0075814351439476,-57.695987701416016,32.43754959106445,83.6417465209961,0.2962333858013153,-0.0406995639204978,-3.0102379322052,-2.7985758781433105,1006.5810546875,42.57367706298828,16.189430236816406,25.688
514,2023-04-24T23:22:01.561Z,0.0500199981033802,0.118827998638153,0.9884439706802368,0.0123929679393768,0.0021783336997032,-0.0044510290026664,-57.73479080200195,32.331241607666016,83.72460174560547,0.2939672768115997,-0.0409239344298839,-3.0064022541046143,-2.799220085144043,1006.59912109375,42.57367706298828,16.336584091186523,25.789
516,2023-04-24T23:22:01.661Z,0.0478239990770816,0.1205359995365142,0.9860039949417114,0.0169894769787788,0.0015411265194416,-0.0028747171163558,-57.81623458862305,32.25739288330078,83.66488647460938,0.2922267019748688,-0.0411881394684314,-3.002567768096924,-2.8021740913391118,1006.6240234375,42.53725051879883,16.534481048583984,25.889
518,2023-04-24T23:22:01.761Z,0.0485559999942779,0.1227319985628128,0.9889319539070128,0.0067940577864646,0.0003140270709991,-0.004027597606182,-57.88138961791992,32.3551139831543,83.77111053466797,0.2895604074001312,-0.0415239222347736,-2.9989867210388184,-2.8038694858551025,1006.63232421875,42.57367706298828,16.48627471923828,25.989
520,2023-04-24T23:22:01.861Z,0.0485559999942779,0.1217559948563575,0.9862479567527772,0.0093825608491897,0.0006090495735406,-0.0018578171730041,-58.01751327514648,32.40529251098633,83.64608764648438,0.2871793210506439,-0.0418818369507789,-2.995243549346924,-2.8028459548950195,1006.648681640625,42.646522521972656,16.313749313354492,26.089
522,2023-04-24T23:22:01.961Z,0.0505079999566078,0.1227319985628128,0.9869799613952636,-0.0625466629862785,0.0014997124671936,-0.0021268874406814,-57.99201202392578,32.367034912109375,83.56007385253906,0.2778033316135406,-0.0421512946486473,-2.9916205406188965,-2.8049986362457275,1006.6630859375,42.61009979248047,16.194503784179688,26.189
524,2023-04-24T23:22:02.062Z,0.052947998046875,0.1332239955663681,0.985759973526001,0.0267925336956977,0.0026757027953863,-0.0035926401615142,-57.97161102294922,32.381229400634766,83.65926361083984,0.2776018679141998,-0.0422683358192443,-2.9884626865386963,-2.8192286491394043,1006.689453125,42.57367706298828,17.13578224182129,26.29
526,2023-04-24T23:22:02.162Z,0.0509959980845451,0.1268799901008606,0.985759973526001,0.0233392491936683,0.003231331706047,-0.0062349513173103,-57.82088851928711,32.2637825012207,84.12220764160156,0.2769474983215332,-0.0422366186976432,-2.985464572906494,-2.8123836517333984,1006.698486328125,42.57367706298828,16.425382614135742,26.39
528,2023-04-24T23:22:02.262Z,0.0507519990205764,0.1234639957547187,0.9862479567527772,0.0160401090979576,-0.0001262687146663,-0.0007247701287269,-57.88511276245117,32.19782638549805,84.0417709350586,0.2755011022090912,-0.0426700450479984,-2.982027769088745,-2.808987855911255,1006.721923828125,42.591888427734375,16.377178192138672,26.49
530,2023-04-24T23:22:02.362Z,0.0495319999754428,0.1115079969167709,0.9906399846076964,-0.0040492303669452,-0.0001241471618413,-0.00551737844944,-58.03168869018555,32.26266098022461,84.17061614990234,0.271880954504013,-0.0429759919643402,-2.978790521621704,-2.7929017543792725,1006.730224609375,42.57367706298828,16.28584098815918,26.59
532,2023-04-24T23:22:02.463Z,0.0507519990205764,0.1015039980411529,0.9886879920959472,-0.0074089877307415,-0.0105088558048009,-0.0815700963139534,-58.03135299682617,32.26972961425781,84.16169738769531,0.2681280374526977,-0.0423099547624588,-2.9829442501068115,-2.781303644180298,1006.74072265625,42.591888427734375,17.346364974975586,26.691
534,2023-04-24T23:22:02.565Z,0.0497759990394115,0.1129719987511634,0.9884439706802368,-0.008185364305973,0.0004785377532243,-0.0129321292042732,-57.89108276367188,32.36498260498047,83.87455749511719,0.2643064260482788,-0.0423660613596439,-2.980380058288574,-2.7924609184265137,1006.748291015625,42.519039154052734,16.295989990234375,26.793
536,2023-04-24T23:22:02.664Z,0.0514839999377727,0.1185839995741844,0.9850279688835144,0.0451051816344261,0.0004704948514699,-0.0127147808670997,-57.84606552124024,32.21158599853516,83.82965087890625,0.2659111022949219,-0.042443361133337,-2.978036403656006,-2.8025920391082764,1006.762939453125,42.57367706298828,16.37464141845703,26.892
538,2023-04-24T23:22:02.764Z,0.0536799989640712,0.1200480014085769,0.9882000088691713,0.0176204741001129,-0.0013392092660069,-0.0257142633199691,-57.67005157470703,32.37446975708008,84.00092315673828,0.2648649215698242,-0.0423915386199951,-2.976998805999756,-2.8019495010375977,1006.764404296875,42.55546188354492,16.28330421447754,26.992
540,2023-04-24T23:22:02.865Z,0.0490439981222152,0.0690519958734512,0.990884006023407,0.0093737915158271,0.002631414681673,0.01063222438097,-57.53484344482422,32.32557678222656,83.93634033203125,0.2618735730648041,-0.0430124178528785,-2.971149206161499,-2.737149715423584,1006.771240234375,42.57367706298828,16.197040557861328,27.093
542,2023-04-24T23:22:02.965Z,0.0502640008926391,0.1212679967284202,0.9886879920959472,-0.0132282227277755,0.0001879539340734,0.024987556040287,-57.41547393798828,32.236061096191406,83.96867370605469,0.2576955258846283,-0.0439996607601642,-2.9654195308685303,-2.802546739578247,1006.77490234375,42.57367706298828,16.202116012573242,27.193
544,2023-04-24T23:22:03.065Z,0.0500199981033802,0.1132159978151321,0.990395963191986,-0.0091020092368125,-0.0067220898345112,-0.0279847830533981,-57.53277969360352,32.19244766235352,84.12333679199219,0.2540697455406189,-0.044305894523859,-2.964815139770508,-2.7936012744903564,1006.782470703125,42.62831115722656,16.41523551940918,27.293
546,2023-04-24T23:22:03.165Z,0.052216000854969,0.1039439961314201,0.9845399856567384,0.0018617436289787,-0.0066091129556298,-0.0512380972504615,-57.7666244506836,31.524757385253903,84.36746978759766,0.2515188455581665,-0.0440926738083362,-2.966464042663574,-2.7950165271759038,1006.7900390625,42.61009979248047,16.237634658813477,27.393
548,2023-04-24T23:22:03.265Z,0.0480679981410503,0.0985759943723678,0.9896639585494996,-0.0023737363517284,0.0007091481238603,-0.0035302489995956,-57.79130172729492,31.7578067779541,84.24917602539062,0.2482719123363495,-0.0442972443997859,-2.9631149768829346,-2.782397747039795,1006.788330078125,42.61009979248047,16.465978622436523,27.493
550,2023-04-24T23:22:03.365Z,0.052216000854969,0.0880839973688125,0.9911279678344728,-0.0020335391163825,0.0052017178386449,0.0451775640249252,-57.92304229736328,31.66424560546875,84.35614013671875,0.2447060495615005,-0.0453406535089015,-2.954919576644897,-2.77337384223938,1006.7919921875,42.50082778930664,16.2807674407959,27.593
552,2023-04-24T23:22:03.465Z,0.0563639998435974,0.1520119905471801,0.9791719913482666,0.0217902064323425,0.0024528242647647,-0.0021644905209541,-57.91083526611328,31.667797088623047,84.39971160888672,0.2450469583272934,-0.0453739054501056,-2.953131437301636,-2.85750412940979,1006.794189453125,42.591888427734375,16.32897186279297,27.693
554,2023-04-24T23:22:03.564Z,0.0507519990205764,0.1273680031299591,0.9877119660377502,0.0121147036552429,0.0039130970835685,0.0119859501719474,-57.90106964111328,31.637039184570312,84.44857025146484,0.2438508123159408,-0.0455476120114326,-2.949298143386841,-2.8225622177124023,1006.787841796875,42.591888427734375,15.598276138305664,27.792
556,2023-04-24T23:22:03.664Z,0.0497759990394115,0.1512800008058548,0.986735999584198,0.0060060545802116,-0.0128856971859931,-0.1062164679169654,-57.96045684814453,31.483631134033203,84.58565521240234,0.2430801689624786,-0.04443384334445,-2.957853317260742,-2.855820417404175,1006.794921875,42.62831115722656,16.52179527282715,27.892
558,2023-04-24T23:22:03.764Z,0.0507519990205764,0.1124840006232261,0.9808799624443054,0.0119110941886901,0.0020455345511436,-0.0215487107634544,-57.90716552734375,31.40010452270508,84.58892822265625,0.241774171590805,-0.0440606027841568,-2.95688533782959,-2.808590173721313,1006.808349609375,42.68294525146485,16.557313919067383,27.992
560,2023-04-24T23:22:03.864Z,0.0502640008926391,0.1290760040283203,0.9869799613952636,-0.0006013587117195,-0.0009918371215462,-0.0295949354767799,-57.81413269042969,31.081283569335938,84.69514465332031,0.2396168708801269,-0.0437271110713481,-2.9572556018829346,-2.8327841758728027,1006.80419921875,42.646522521972656,16.389863967895508,28.092
562,2023-04-24T23:22:03.964Z,0.0507519990205764,0.1146799996495246,0.9864919781684875,0.0153246074914932,0.003229022026062,-0.0077762901782989,-57.63330841064453,30.837427139282227,84.75491333007812,0.238682821393013,-0.0435577817261219,-2.9551374912261963,-2.817444324493408,1006.799072265625,42.53725051879883,15.585590362548828,28.192
564,2023-04-24T23:22:04.065Z,0.0514839999377727,0.1322479993104934,0.986735999584198,0.0354874059557914,0.0028744526207447,0.0265885218977928,-57.57264709472656,30.698341369628903,84.7943344116211,0.2399793565273285,-0.0441873632371425,-2.950262546539306,-2.842047691345215,1006.794677734375,42.7193717956543,16.313749313354492,28.293
566,2023-04-24T23:22:04.166Z,0.0505079999566078,0.1134599968791008,0.9864919781684875,-0.0014452338218688,0.0034267418086528,-0.0014858841896057,-57.557716369628906,30.659873962402344,84.8566665649414,0.2373427599668502,-0.0441174544394016,-2.94769549369812,-2.818166255950928,1006.794189453125,42.591888427734375,16.425382614135742,28.394
568,2023-04-24T23:22:04.267Z,0.0546559989452362,0.0749079957604408,0.9950319528579712,-0.0158353149890899,0.0114772301167249,0.0429833829402923,-57.56257247924805,30.48909950256348,85.14453125,0.2323643863201141,-0.0444873608648777,-2.939830780029297,-2.7734274864196777,1006.80126953125,42.53725051879883,16.39493751525879,28.495
570,2023-04-24T23:22:04.368Z,0.0539239980280399,0.1407880038022995,0.977463960647583,0.0027960762381553,0.0148369874805212,0.0503137707710266,-57.65045928955078,30.341279983520508,84.94922637939453,0.2306334376335144,-0.0444695353507995,-2.9330883026123047,-2.861863136291504,1006.78955078125,42.591888427734375,16.26300621032715,28.596
572,2023-04-24T23:22:04.469Z,0.05197199806571,0.1620160043239593,0.9852719902992249,0.041487693786621,0.0010741595178842,-0.0036848187446594,-57.74316787719727,30.150224685668945,84.83778381347656,0.2333958148956298,-0.044463288038969,-2.9325685501098637,-2.8903164863586426,1006.78955078125,42.591888427734375,16.48627471923828,28.697
574,2023-04-24T23:22:04.570Z,0.0512399971485137,0.1212679967284202,0.9923479557037354,0.0350736081600189,-0.0025910325348377,-0.071490854024887,-57.7053337097168,29.94697952270508,84.8634262084961,0.2349404990673065,-0.0433139838278293,-2.937636137008667,-2.8384580612182617,1006.784912109375,42.591888427734375,16.618206024169922,28.798000000000002
576,2023-04-24T23:22:04.670Z,0.0490439981222152,0.1363959908485412,0.9799039959907532,0.0149646773934364,-0.0019468879327178,-0.0510701760649681,-57.69746780395508,29.666784286499023,84.89794158935547,0.2346905618906021,-0.0425309799611568,-2.94107985496521,-2.8637852668762207,1006.7744140625,42.62831115722656,15.732744216918944,28.898
